ERC Type,Count,Percentage,Source File
ERC3754;ERC721;ERC1155,5,0.00899005699696136,final_basic_server_processed_binance_deduplicated_results.csv
ERC3754;ERC4524;ERC3589;ERC6454;ERC721,5,0.00899005699696136,final_basic_server_processed_binance_deduplicated_results.csv
ERC1820,4,0.007192045597569088,final_basic_server_processed_binance_deduplicated_results.csv
ERC2981;ERC3754;ERC4524;ERC721;ERC1155,4,0.007192045597569088,final_basic_server_processed_binance_deduplicated_results.csv
ERC4907,4,0.007192045597569088,final_basic_server_processed_binance_deduplicated_results.csv
ERC5267;ERC1155,4,0.007192045597569088,final_basic_server_processed_binance_deduplicated_results.csv
ERC3525;ERC4906,4,0.007192045597569088,final_basic_server_processed_binance_deduplicated_results.csv
ERC5725;ERC3754;ERC4524;ERC721,3,0.005394034198176816,final_basic_server_processed_binance_deduplicated_results.csv
ERC5267;ERC5192;ERC3754;ERC4524;ERC721,3,0.005394034198176816,final_basic_server_processed_binance_deduplicated_results.csv
ERC5192;ERC3754;ERC4524;ERC721;ERC6982,3,0.005394034198176816,final_basic_server_processed_binance_deduplicated_results.csv
ERC6492;ERC2981;ERC1271;ERC1155,3,0.005394034198176816,final_basic_server_processed_binance_deduplicated_results.csv
ERC5192;ERC3754;ERC721,3,0.005394034198176816,final_basic_server_processed_binance_deduplicated_results.csv
ERC7401;ERC6059;ERC2981;ERC5773;ERC3754;ERC4524;ERC6220;ERC4910;ERC5646;ERC6454;ERC721,3,0.005394034198176816,final_basic_server_processed_binance_deduplicated_results.csv
ERC5006;ERC5267;ERC1155,2,0.003596022798784544,final_basic_server_processed_binance_deduplicated_results.csv
ERC3440,2,0.003596022798784544,final_basic_server_processed_binance_deduplicated_results.csv
ERC4400;ERC3754;ERC4524;ERC721,2,0.003596022798784544,final_basic_server_processed_binance_deduplicated_results.csv
ERC6492;ERC5192;ERC3754;ERC4524;ERC721;ERC1271,2,0.003596022798784544,final_basic_server_processed_binance_deduplicated_results.csv
ERC4907;ERC2981;ERC3754;ERC721,2,0.003596022798784544,final_basic_server_processed_binance_deduplicated_results.csv
ERC3754;ERC4524;ERC6672;ERC721,1,0.001798011399392272,final_basic_server_processed_binance_deduplicated_results.csv
ERC2981;ERC3754;ERC721;ERC1155,1,0.001798011399392272,final_basic_server_processed_binance_deduplicated_results.csv
ERC2981;ERC3754;ERC4524;ERC5615;ERC721;ERC1155,1,0.001798011399392272,final_basic_server_processed_binance_deduplicated_results.csv
