ERC Type,Count,Percentage,Source File
ERC173;ERC6150;ERC3754;ERC721,1,0.000145083343126459,final_server_processed_ethereum_deduplicated_results.csv
ERC173;ERC6809;ERC3754;ERC721,1,0.000145083343126459,final_server_processed_ethereum_deduplicated_results.csv
ERC20;ERC884,1,0.000145083343126459,final_server_processed_ethereum_deduplicated_results.csv
ERC20;ERC173;ERC3754;ERC6672;ERC721,1,0.000145083343126459,final_server_processed_ethereum_deduplicated_results.csv
ERC2981;ERC4494;ERC3754;ERC721,1,0.000145083343126459,final_server_processed_ethereum_deduplicated_results.csv
ERC2981;ERC5192;ERC3754;ERC721,1,0.000145083343126459,final_server_processed_ethereum_deduplicated_results.csv
ERC4907;ERC5192;ERC3754;ERC721,1,0.000145083343126459,final_server_processed_ethereum_deduplicated_results.csv
ERC998;ERC20;ERC173;ERC3754;ERC721,1,0.000145083343126459,final_server_processed_ethereum_deduplicated_results.csv
ERC173,20824,35.59414740872419,final_server_processed_deduplicated_avalanche.csv
ERC20;ERC173,16668,28.490359633529334,final_server_processed_deduplicated_avalanche.csv
ERC20,14518,24.815397237795704,final_server_processed_deduplicated_avalanche.csv
ERC173;ERC3754;ERC721,2755,4.709079721044715,final_server_processed_deduplicated_avalanche.csv
ERC3754;ERC721,1416,2.4203473266785176,final_server_processed_deduplicated_avalanche.csv
ERC173;ERC2981;ERC3754;ERC721,1301,2.2237795706276495,final_server_processed_deduplicated_avalanche.csv
ERC2981;ERC3754;ERC721,241,0.411937645289211,final_server_processed_deduplicated_avalanche.csv
ERC173;ERC2981,166,0.2837412826473404,final_server_processed_deduplicated_avalanche.csv
ERC20;ERC173;ERC3754,134,0.2290441679201422,final_server_processed_deduplicated_avalanche.csv
ERC2981,105,0.1794749076986189,final_server_processed_deduplicated_avalanche.csv
ERC20;ERC173;ERC2981;ERC3754;ERC721,100,0.17092848352249418,final_server_processed_deduplicated_avalanche.csv
ERC20;ERC173;ERC3754;ERC721,93,0.15896348967591958,final_server_processed_deduplicated_avalanche.csv
ERC20;ERC3754;ERC721,67,0.1145220839600711,final_server_processed_deduplicated_avalanche.csv
ERC20;ERC173;ERC1363,22,0.03760426637494872,final_server_processed_deduplicated_avalanche.csv
ERC5192;ERC3754;ERC721,22,0.03760426637494872,final_server_processed_deduplicated_avalanche.csv
ERC20;ERC173;ERC3643,12,0.020511418022699304,final_server_processed_deduplicated_avalanche.csv
ERC3754,11,0.01880213318747436,final_server_processed_deduplicated_avalanche.csv
ERC4494;ERC3754;ERC721,9,0.015383563517024478,final_server_processed_deduplicated_avalanche.csv
ERC20;ERC2981;ERC3754;ERC721,6,0.010255709011349652,final_server_processed_deduplicated_avalanche.csv
ERC173;ERC4494;ERC3754;ERC721,5,0.008546424176124709,final_server_processed_deduplicated_avalanche.csv
ERC173;ERC4907;ERC3754;ERC721,4,0.006837139340899768,final_server_processed_deduplicated_avalanche.csv
ERC173;ERC3754,3,0.005127854505674826,final_server_processed_deduplicated_avalanche.csv
ERC20;ERC1363,3,0.005127854505674826,final_server_processed_deduplicated_avalanche.csv
ERC4907;ERC2981;ERC3754;ERC721,3,0.005127854505674826,final_server_processed_deduplicated_avalanche.csv
ERC173;ERC5192;ERC3754;ERC721,3,0.005127854505674826,final_server_processed_deduplicated_avalanche.csv
ERC4907;ERC3754;ERC721,3,0.005127854505674826,final_server_processed_deduplicated_avalanche.csv
ERC4906;ERC2981;ERC3754;ERC721,3,0.005127854505674826,final_server_processed_deduplicated_avalanche.csv
ERC4906;ERC3754;ERC721,2,0.003418569670449884,final_server_processed_deduplicated_avalanche.csv
ERC173;ERC4907;ERC2981;ERC3754;ERC721,1,0.001709284835224942,final_server_processed_deduplicated_avalanche.csv
ERC173;ERC4906;ERC3754;ERC721,1,0.001709284835224942,final_server_processed_deduplicated_avalanche.csv
ERC173;ERC4906;ERC2981;ERC3754;ERC721,1,0.001709284835224942,final_server_processed_deduplicated_avalanche.csv
ERC4907;ERC5192;ERC3754;ERC721,1,0.001709284835224942,final_server_processed_deduplicated_avalanche.csv
ERC5725;ERC3754;ERC721,1,0.001709284835224942,final_server_processed_deduplicated_avalanche.csv
ERC173,53875,35.11991290913477,final_server_processed_deduplicated_polygon.csv
ERC173;ERC3754;ERC721,40820,26.609649094215886,final_server_processed_deduplicated_polygon.csv
ERC20,20115,13.112520615633333,final_server_processed_deduplicated_polygon.csv
ERC20;ERC173,17601,11.473699992829346,final_server_processed_deduplicated_polygon.csv
ERC3754;ERC721,12943,8.437253508731903,final_server_processed_deduplicated_polygon.csv
ERC173;ERC2981;ERC3754;ERC721,4281,2.7906885784502258,final_server_processed_deduplicated_polygon.csv
ERC2981;ERC3754;ERC721,1025,0.6681746771575524,final_server_processed_deduplicated_polygon.csv
ERC173;ERC2981,959,0.6251507467259441,final_server_processed_deduplicated_polygon.csv
ERC2981,671,0.4374099593880172,final_server_processed_deduplicated_polygon.csv
ERC20;ERC173;ERC3754;ERC721,323,0.21055650802135553,final_server_processed_deduplicated_polygon.csv
ERC20;ERC3754;ERC721,115,0.07496593938840831,final_server_processed_deduplicated_polygon.csv
ERC20;ERC173;ERC1363,102,0.06649152884884911,final_server_processed_deduplicated_polygon.csv
ERC20;ERC173;ERC3754,74,0.04823895230210622,final_server_processed_deduplicated_polygon.csv
ERC4494;ERC3754;ERC721,59,0.03846078629492252,final_server_processed_deduplicated_polygon.csv
ERC173;ERC4907;ERC2981;ERC3754;ERC721,55,0.035853275359673545,final_server_processed_deduplicated_polygon.csv
ERC173;ERC4906;ERC3754;ERC721,54,0.035201397625861296,final_server_processed_deduplicated_polygon.csv
ERC3754,45,0.029334498021551077,final_server_processed_deduplicated_polygon.csv
ERC173;ERC4906;ERC2981;ERC3754;ERC721,37,0.02411947615105311,final_server_processed_deduplicated_polygon.csv
ERC20;ERC173;ERC2981;ERC3754;ERC721,32,0.020860087481991876,final_server_processed_deduplicated_polygon.csv
ERC4907;ERC3754;ERC721,21,0.013689432410057168,final_server_processed_deduplicated_polygon.csv
ERC4906;ERC3754;ERC721,21,0.013689432410057168,final_server_processed_deduplicated_polygon.csv
ERC20;ERC173;ERC3643,18,0.011733799208620431,final_server_processed_deduplicated_polygon.csv
ERC4906;ERC2981;ERC3754;ERC721,17,0.011081921474808186,final_server_processed_deduplicated_polygon.csv
ERC173;ERC5192;ERC3754;ERC721,14,0.009126288273371447,final_server_processed_deduplicated_polygon.csv
ERC20;ERC2981;ERC3754;ERC721,13,0.008474410539559201,final_server_processed_deduplicated_polygon.csv
ERC4907;ERC2981;ERC3754;ERC721,13,0.008474410539559201,final_server_processed_deduplicated_polygon.csv
ERC173;ERC4907;ERC3754;ERC721,13,0.008474410539559201,final_server_processed_deduplicated_polygon.csv
ERC173;ERC2981;ERC5773;ERC3754;ERC721,12,0.007822532805746954,final_server_processed_deduplicated_polygon.csv
ERC173;ERC4494;ERC3754;ERC721,9,0.005866899604310216,final_server_processed_deduplicated_polygon.csv
ERC20;ERC1363,9,0.005866899604310216,final_server_processed_deduplicated_polygon.csv
ERC173;ERC4907;ERC4906;ERC2981;ERC3754;ERC721,9,0.005866899604310216,final_server_processed_deduplicated_polygon.csv
ERC5192;ERC3754;ERC721,8,0.005215021870497969,final_server_processed_deduplicated_polygon.csv
ERC173;ERC2981;ERC5773;ERC3754;ERC6454;ERC721,6,0.003911266402873477,final_server_processed_deduplicated_polygon.csv
ERC2981;ERC4494;ERC3754;ERC721,5,0.003259388669061231,final_server_processed_deduplicated_polygon.csv
ERC173;ERC2981;ERC5192;ERC3754;ERC721,5,0.003259388669061231,final_server_processed_deduplicated_polygon.csv
ERC173;ERC3754;ERC6672;ERC721,4,0.0026075109352489845,final_server_processed_deduplicated_polygon.csv
