address,bytecode,function_sighashes,is_erc20,is_erc721,block_number,matched_erc,partially_matched_erc,Binary Token Classification
0xdbfde58017c787803e27af56c422fef6d2dd3541,0x6080604052600436106100e25763ffffffff60e060020a60003504166306fdde038114610184578063095ea7b31461020e57806318160ddd1461024657806323b872dd1461026d578063313ce56714610297578063570ca735146102c257806370a08231146102f357806370cfaa8d1461031457806379ba50971461033d5780638da5cb5b1461035257806395d89b4114610367578063a9059cbb1461037c578063be45fd62146103a0578063c0ee0b8a14610409578063d4ee1d9014610472578063dd62ed3e14610487578063f2fde38b146104ae578063f6368f8a146104cf575b600254604080517f09f901270000000000000000000000000000000000000000000000000000000081523360048201818152602483019384523660448401819052600160a060020a03909516946309f90127943494600093919060640184848082843782019150509450505050506000604051808303818588803b15801561016957600080fd5b505af115801561017d573d6000803e3d6000fd5b5050505050005b34801561019057600080fd5b50610199610576565b6040805160208082528351818301528351919283929083019185019080838360005b838110156101d35781810151838201526020016101bb565b50505050905090810190601f1680156102005780820380516001836020036101000a031916815260200191505b509250505060405180910390f35b34801561021a57600080fd5b50610232600160a060020a0360043516602435610662565b604080519115158252519081900360200190f35b34801561025257600080fd5b5061025b610750565b60408051918252519081900360200190f35b34801561027957600080fd5b50610232600160a060020a03600435811690602435166044356107e0565b3480156102a357600080fd5b506102ac6108fb565b6040805160ff9092168252519081900360200190f35b3480156102ce57600080fd5b506102d761095a565b60408051600160a060020a039092168252519081900360200190f35b3480156102ff57600080fd5b5061025b600160a060020a0360043516610969565b34801561032057600080fd5b5061033b600160a060020a0360043581169060243516610a06565b005b34801561034957600080fd5b5061033b610a9e565b34801561035e57600080fd5b506102d7610b35565b34801561037357600080fd5b50610199610b44565b34801561038857600080fd5b50610232600160a060020a0360043516602435610ba3565b3480156103ac57600080fd5b50604080516020600460443581810135601f8101849004840285018401909552848452610232948235600160a060020a0316946024803595369594606494920191908190840183828082843750949750610c899650505050505050565b34801561041557600080fd5b50604080516020600460443581810135601f8101849004840285018401909552848452610232948235600160a060020a0316946024803595369594606494920191908190840183828082843750949750610de09650505050505050565b34801561047e57600080fd5b506102d7610efc565b34801561049357600080fd5b5061025b600160a060020a0360043581169060243516610f0b565b3480156104ba57600080fd5b5061033b600160a060020a0360043516610fb1565b3480156104db57600080fd5b50604080516020600460443581810135601f8101849004840285018401909552848452610232948235600160a060020a031694602480359536959460649492019190819084018382808284375050604080516020601f89358b018035918201839004830284018301909452808352979a99988101979196509182019450925082915084018382808284375094975061100f9650505050505050565b600254604080517f947a31680000000000000000000000000000000000000000000000000000000081529051606092600160a060020a03169163947a316891600480830192600092919082900301818387803b1580156105d557600080fd5b505af11580156105e9573d6000803e3d6000fd5b505050506040513d6000823e601f3d908101601f19168201604052602081101561061257600080fd5b81019080805164010000000081111561062a57600080fd5b8201602081018481111561063d57600080fd5b815164010000000081118282018710171561065757600080fd5b509094505050505090565b600254604080517fad470886000000000000000000000000000000000000000000000000000000008152336004820152600160a060020a038581166024830152604482018590529151600093929092169163ad4708869160648082019260209290919082900301818787803b1580156106da57600080fd5b505af11580156106ee573d6000803e3d6000fd5b505050506040513d602081101561070457600080fd5b5051604080518481529051919250600160a060020a0385169133917f8c5be1e5ebec7d5bd14f71427d1e84f3dd0314c0f7b2291e5b200ac8c7c3b925919081900360200190a392915050565b600254604080517f4d2d0a3d0000000000000000000000000000000000000000000000000000000081529051600092600160a060020a031691634d2d0a3d91600480830192602092919082900301818787803b1580156107af57600080fd5b505af11580156107c3573d6000803e3d6000fd5b505050506040513d60208110156107d957600080fd5b5051905090565b600254604080517fe04c130b000000000000000000000000000000000000000000000000000000008152336004820152600160a060020a0386811660248301528581166044830152606482018590529151600093606093169163e04c130b91608480830192602092919082900301818887803b15801561085f57600080fd5b505af1158015610873573d6000803e3d6000fd5b505050506040513d602081101561088957600080fd5b5051604080518581529051919350600160a060020a038087169290881691600080516020611305833981519152919081900360200190a3600254600160a060020a0316331480156108e25750600160a060020a03851630145b156108f3576108f3858585846111e4565b509392505050565b600254604080517f3c4b303d0000000000000000000000000000000000000000000000000000000081529051600092600160a060020a031691633c4b303d91600480830192602092919082900301818787803b1580156107af57600080fd5b600254600160a060020a031681565b600254604080517f728addbc000000000000000000000000000000000000000000000000000000008152600160a060020a0384811660048301529151600093929092169163728addbc9160248082019260209290919082900301818787803b1580156109d457600080fd5b505af11580156109e8573d6000803e3d6000fd5b505050506040513d60208110156109fe57600080fd5b505192915050565b600054600160a060020a03163314610a1a57fe5b600254600160a060020a0383811691161415610a9a576002805473ffffffffffffffffffffffffffffffffffffffff1916600160a060020a03838116918217909255604080519285168352602083019190915280517f1229c7500af0aab73d8c1cc0ea6c7d65249ebf050e292ce3bdf096fddec699a99281900390910190a15b5050565b600154600160a060020a03163314610ab557600080fd5b60005460015460408051600160a060020a03938416815292909116602083015280517f343765429aea5a34b3ff6a3785a98a5abb2597aca87bfbb58632c173d585373a9281900390910190a1600180546000805473ffffffffffffffffffffffffffffffffffffffff19908116600160a060020a03841617909155169055565b600054600160a060020a031681565b600254604080517f1f772a340000000000000000000000000000000000000000000000000000000081529051606092600160a060020a031691631f772a3491600480830192600092919082900301818387803b1580156105d557600080fd5b600254604080517f60acf888000000000000000000000000000000000000000000000000000000008152336004820152600160a060020a03858116602483015260448201859052915160009360609316916360acf88891606480830192602092919082900301818887803b158015610c1a57600080fd5b505af1158015610c2e573d6000803e3d6000fd5b505050506040513d6020811015610c4457600080fd5b50519150610c54338585846111e4565b604080518481529051600160a060020a0386169133916000805160206113058339815191529181900360200190a35092915050565b6002546040517fc2723d2e0000000000000000000000000000000000000000000000000000000081523360048201818152600160a060020a03878116602485015260448401879052608060648501908152865160848601528651600096929092169463c2723d2e94938a938a938a93909160a49091019060208501908083838e5b83811015610d22578181015183820152602001610d0a565b50505050905090810190601f168015610d4f5780820380516001836020036101000a031916815260200191505b5095505050505050602060405180830381600087803b158015610d7157600080fd5b505af1158015610d85573d6000803e3d6000fd5b505050506040513d6020811015610d9b57600080fd5b50519050610dab338585856111e4565b604080518481529051600160a060020a0386169133916000805160206113058339815191529181900360200190a39392505050565b6002546040517fe1ea5e050000000000000000000000000000000000000000000000000000000081523360048201818152600160a060020a03878116602485015260448401879052608060648501908152865160848601528651600096929092169463e1ea5e0594938a938a938a93909160a49091019060208501908083838e5b83811015610e79578181015183820152602001610e61565b50505050905090810190601f168015610ea65780820380516001836020036101000a031916815260200191505b5095505050505050602060405180830381600087803b158015610ec857600080fd5b505af1158015610edc573d6000803e3d6000fd5b505050506040513d6020811015610ef257600080fd5b5051949350505050565b600154600160a060020a031681565b600254604080517f6b4a8b78000000000000000000000000000000000000000000000000000000008152600160a060020a038581166004830152848116602483015291516000939290921691636b4a8b789160448082019260209290919082900301818787803b158015610f7e57600080fd5b505af1158015610f92573d6000803e3d6000fd5b505050506040513d6020811015610fa857600080fd5b50519392505050565b600054600160a060020a03163314610fc557fe5b600054600160a060020a0382811691161415610fe057600080fd5b6001805473ffffffffffffffffffffffffffffffffffffffff1916600160a060020a0392909216919091179055565b6000600260009054906101000a9004600160a060020a0316600160a060020a0316637e1629ab33878787876040518663ffffffff1660e060020a0281526004018086600160a060020a0316600160a060020a0316815260200185600160a060020a0316600160a060020a031681526020018481526020018060200180602001838103835285818151815260200191508051906020019080838360005b838110156110c35781810151838201526020016110ab565b50505050905090810190601f1680156110f05780820380516001836020036101000a031916815260200191505b50838103825284518152845160209182019186019080838360005b8381101561112357818101518382015260200161110b565b50505050905090810190601f1680156111505780820380516001836020036101000a031916815260200191505b50975050505050505050602060405180830381600087803b15801561117457600080fd5b505af1158015611188573d6000803e3d6000fd5b505050506040513d602081101561119e57600080fd5b505190506111ae338686866111e4565b604080518581529051600160a060020a0387169133916000805160206113058339815191529181900360200190a3949350505050565b6111ed836112fc565b156112f65782600160a060020a031663c0ee0b8a8584846040518463ffffffff1660e060020a0281526004018084600160a060020a0316600160a060020a0316815260200183815260200180602001828103825283818151815260200191508051906020019080838360005b83811015611271578181015183820152602001611259565b50505050905090810190601f16801561129e5780820380516001836020036101000a031916815260200191505b50945050505050602060405180830381600087803b1580156112bf57600080fd5b505af11580156112d3573d6000803e3d6000fd5b505050506040513d60208110156112e957600080fd5b505115156112f657600080fd5b50505050565b6000903b11905600ddf252ad1be2c89b69c2b068fc378daa952ba7f163c4a11628f55a4df523b3efa165627a7a72305820aa331414bba97e62cef42eca2d840f49d3a7c6467d02ec2e253518e9201c8e8e0029,"0x06fdde03,0x095ea7b3,0x18160ddd,0x23b872dd,0x313ce567,0x570ca735,0x70a08231,0x70cfaa8d,0x79ba5097,0x8da5cb5b,0x95d89b41,0xa9059cbb,0xbe45fd62,0xc0ee0b8a,0xd4ee1d90,0xdd62ed3e,0xf2fde38b,0xf6368f8a,0xffffffff",True,False,,ERC223,,"YES, ERC223"
0x700a1d7ce704f843ec18747249852c28ce138aa7,0x608060405234801561001057600080fd5b50600436106101cf5760003560e01c806379cc679011610104578063be45fd62116100a2578063d73dd62311610071578063d73dd62314610920578063dd62ed3e1461094c578063f2fde38b1461097a578063f6368f8a146109a0576101cf565b8063be45fd621461079e578063be9a655514610857578063cae9ca511461085f578063d4ee1d9014610918576101cf565b806395d89b41116100de57806395d89b41146106a0578063a3895fff146106a8578063a9059cbb1461074c578063b918161114610778576101cf565b806379cc67901461058b5780637e3da027146105b75780638da5cb5b1461067c576101cf565b8063378dc3dc11610171578063661884631161014b578063661884631461050357806370a082311461052f578063711bf9b21461055557806379ba509714610583576101cf565b8063378dc3dc1461043a57806342966c68146104425780635353a2d81461045f576101cf565b80631f2698ab116101ad5780631f2698ab146102ab57806323b872dd146102b3578063253279ad146102e9578063313ce5671461041c576101cf565b806306fdde03146101d4578063095ea7b31461025157806318160ddd14610291575b600080fd5b6101dc610ade565b6040805160208082528351818301528351919283929083019185019080838360005b838110156102165781810151838201526020016101fe565b50505050905090810190601f1680156102435780820380516001836020036101000a031916815260200191505b509250505060405180910390f35b61027d6004803603604081101561026757600080fd5b506001600160a01b038135169060200135610b6c565b604080519115158252519081900360200190f35b610299610bdb565b60408051918252519081900360200190f35b61027d610be1565b61027d600480360360608110156102c957600080fd5b506001600160a01b03813581169160208101359091169060400135610bea565b61041a600480360360808110156102ff57600080fd5b810190602081018135600160201b81111561031957600080fd5b82018360208201111561032b57600080fd5b803590602001918460018302840111600160201b8311171561034c57600080fd5b91908080601f0160208091040260200160405190810160405280939291908181526020018383808284376000920191909152509295949360208101935035915050600160201b81111561039e57600080fd5b8201836020820111156103b057600080fd5b803590602001918460018302840111600160201b831117156103d157600080fd5b91908080601f0160208091040260200160405190810160405280939291908181526020018383808284376000920191909152509295505060ff8335169350505060200135610c5b565b005b610424610cda565b6040805160ff9092168252519081900360200190f35b610299610ce3565b61027d6004803603602081101561045857600080fd5b5035610ce9565b61041a6004803603602081101561047557600080fd5b810190602081018135600160201b81111561048f57600080fd5b8201836020820111156104a157600080fd5b803590602001918460018302840111600160201b831117156104c257600080fd5b91908080601f016020809104026020016040519081016040528093929190818152602001838380828437600092019190915250929550610cfb945050505050565b61027d6004803603604081101561051957600080fd5b506001600160a01b038135169060200135610d67565b6102996004803603602081101561054557600080fd5b50356001600160a01b0316610dcf565b61041a6004803603604081101561056b57600080fd5b506001600160a01b0381351690602001351515610dea565b61041a610ea2565b61027d600480360360408110156105a157600080fd5b506001600160a01b038135169060200135610f52565b61027d600480360360808110156105cd57600080fd5b6001600160a01b0382351691602081013591810190606081016040820135600160201b8111156105fc57600080fd5b82018360208201111561060e57600080fd5b803590602001918460018302840111600160201b8311171561062f57600080fd5b91908080601f016020809104026020016040519081016040528093929190818152602001838380828437600092019190915250929550505090356001600160e01b03191691506110209050565b6106846111c3565b604080516001600160a01b039092168252519081900360200190f35b6101dc6111d2565b61041a600480360360208110156106be57600080fd5b810190602081018135600160201b8111156106d857600080fd5b8201836020820111156106ea57600080fd5b803590602001918460018302840111600160201b8311171561070b57600080fd5b91908080601f01602080910402602001604051908101604052809392919081815260200183838082843760009201919091525092955061122d945050505050565b61027d6004803603604081101561076257600080fd5b506001600160a01b038135169060200135611295565b61027d6004803603602081101561078e57600080fd5b50356001600160a01b03166112fd565b61027d600480360360608110156107b457600080fd5b6001600160a01b0382351691602081013591810190606081016040820135600160201b8111156107e357600080fd5b8201836020820111156107f557600080fd5b803590602001918460018302840111600160201b8311171561081657600080fd5b91908080601f016020809104026020016040519081016040528093929190818152602001838380828437600092019190915250929550611312945050505050565b61041a61137b565b61027d6004803603606081101561087557600080fd5b6001600160a01b0382351691602081013591810190606081016040820135600160201b8111156108a457600080fd5b8201836020820111156108b657600080fd5b803590602001918460018302840111600160201b831117156108d757600080fd5b91908080601f016020809104026020016040519081016040528093929190818152602001838380828437600092019190915250929550611408945050505050565b6106846115c2565b61027d6004803603604081101561093657600080fd5b506001600160a01b0381351690602001356115d1565b6102996004803603604081101561096257600080fd5b506001600160a01b0381358116916020013516611639565b61041a6004803603602081101561099057600080fd5b50356001600160a01b0316611664565b61027d600480360360808110156109b657600080fd5b6001600160a01b0382351691602081013591810190606081016040820135600160201b8111156109e557600080fd5b8201836020820111156109f757600080fd5b803590602001918460018302840111600160201b83111715610a1857600080fd5b91908080601f0160208091040260200160405190810160405280939291908181526020018383808284376000920191909152509295949360208101935035915050600160201b811115610a6a57600080fd5b820183602082011115610a7c57600080fd5b803590602001918460018302840111600160201b83111715610a9d57600080fd5b91908080601f016020809104026020016040519081016040528093929190818152602001838380828437600092019190915250929550611736945050505050565b6004805460408051602060026001851615610100026000190190941693909304601f81018490048402820184019092528181529291830182828015610b645780601f10610b3957610100808354040283529160200191610b64565b820191906000526020600020905b815481529060010190602001808311610b4757829003601f168201915b505050505081565b60035460009060ff1680610b8f57503360009081526002602052604090205460ff165b610bca5760405162461bcd60e51b81526004018080602001828103825260218152602001806123566021913960400191505060405180910390fd5b610bd483836117a9565b9392505050565b60075481565b60035460ff1681565b60035460009060ff1680610c0d57503360009081526002602052604090205460ff165b610c485760405162461bcd60e51b81526004018080602001828103825260218152602001806123566021913960400191505060405180910390fd5b610c5384848461180f565b949350505050565b600b5460ff1615610ca2576040805162461bcd60e51b815260206004820152600c60248201526b085a5b9a5d1a585b1a5e995960a21b604482015290519081900360640190fd5b600b805460ff19166001179055610cb76118d4565b610cbf6118f4565b610ccb84848484611910565b610cd481611999565b50505050565b60065460ff1681565b600a5481565b6000610cf5338361199e565b92915050565b6000546001600160a01b03163314610d50576040805162461bcd60e51b815260206004820152601360248201527236b9b39739b2b73232b9101e9e9037bbb732b960691b604482015290519081900360640190fd5b8051610d63906004906020840190612103565b5050565b60035460009060ff1680610d8a57503360009081526002602052604090205460ff165b610dc55760405162461bcd60e51b81526004018080602001828103825260218152602001806123566021913960400191505060405180910390fd5b610bd48383611b2f565b6001600160a01b031660009081526008602052604090205490565b6000546001600160a01b03163314610e3f576040805162461bcd60e51b815260206004820152601360248201527236b9b39739b2b73232b9101e9e9037bbb732b960691b604482015290519081900360640190fd5b604051811515906001600160a01b038416907f5056a36abc1db1625034fdf114a164a0345b3ccf992fc1d51055e017375f473290600090a36001600160a01b03919091166000908152600260205260409020805460ff1916911515919091179055565b6001546001600160a01b03163314610efa576040805162461bcd60e51b815260206004820152601660248201527536b9b39739b2b73232b9101e9e903732bba7bbb732b960511b604482015290519081900360640190fd5b6000805460405133926001600160a01b03909216917f8be0079c531659141344cd1fd0a4f28419497f9722a3daafe3b4186f6b6457e091a3600080546001600160a01b03199081163317909155600180549091169055565b6001600160a01b0382166000908152600960209081526040808320338452909152812054821115610fb45760405162461bcd60e51b81526004018080602001828103825260248152602001806121ef6024913960400191505060405180910390fd5b610fbe838361199e565b506001600160a01b0383166000908152600960209081526040808320338452909152902054610ff3908363ffffffff611c1f16565b6001600160a01b038416600090815260096020908152604080832033845290915290205550600192915050565b600061102c8585610b6c565b506000856001600160a01b03168333878760405160200180856001600160e01b0319166001600160e01b0319168152600401846001600160a01b03166001600160a01b031660601b815260140183815260200182805190602001908083835b602083106110aa5780518252601f19909201916020918201910161108b565b6001836020036101000a0380198251168184511680821785525050505050509050019450505050506040516020818303038152906040526040518082805190602001908083835b602083106111105780518252601f1990920191602091820191016110f1565b6001836020036101000a0380198251168184511680821785525050505050509050019150506000604051808303816000865af19150503d8060008114611172576040519150601f19603f3d011682016040523d82523d6000602084013e611177565b606091505b50509050806111b75760405162461bcd60e51b815260040180806020018281038252605081526020018061219f6050913960600191505060405180910390fd5b50600195945050505050565b6000546001600160a01b031681565b6005805460408051602060026001851615610100026000190190941693909304601f81018490048402820184019092528181529291830182828015610b645780601f10610b3957610100808354040283529160200191610b64565b6000546001600160a01b03163314611282576040805162461bcd60e51b815260206004820152601360248201527236b9b39739b2b73232b9101e9e9037bbb732b960691b604482015290519081900360640190fd5b8051610d63906005906020840190612103565b60035460009060ff16806112b857503360009081526002602052604090205460ff165b6112f35760405162461bcd60e51b81526004018080602001828103825260218152602001806123566021913960400191505060405180910390fd5b610bd48383611c31565b60026020526000908152604090205460ff1681565b60035460009060ff168061133557503360009081526002602052604090205460ff165b6113705760405162461bcd60e51b81526004018080602001828103825260218152602001806123566021913960400191505060405180910390fd5b610c53848484611c3e565b6000546001600160a01b031633146113d0576040805162461bcd60e51b815260206004820152601360248201527236b9b39739b2b73232b9101e9e9037bbb732b960691b604482015290519081900360640190fd5b6003805460ff191660011790556040517f1b55ba3aa851a46be3b365aee5b5c140edd620d578922f3e8466d2cbd96f954b90600090a1565b60006114148484610b6c565b506000846001600160a01b03166040518080612213602691396026019050604051809103902033868660405160200180856001600160e01b0319166001600160e01b0319168152600401846001600160a01b03166001600160a01b031660601b815260140183815260200182805190602001908083835b602083106114aa5780518252601f19909201916020918201910161148b565b6001836020036101000a0380198251168184511680821785525050505050509050019450505050506040516020818303038152906040526040518082805190602001908083835b602083106115105780518252601f1990920191602091820191016114f1565b6001836020036101000a0380198251168184511680821785525050505050509050019150506000604051808303816000865af19150503d8060008114611572576040519150601f19603f3d011682016040523d82523d6000602084013e611577565b606091505b50509050806115b75760405162461bcd60e51b815260040180806020018281038252607c8152602001806122da607c913960800191505060405180910390fd5b506001949350505050565b6001546001600160a01b031681565b60035460009060ff16806115f457503360009081526002602052604090205460ff165b61162f5760405162461bcd60e51b81526004018080602001828103825260218152602001806123566021913960400191505060405180910390fd5b610bd48383611c64565b6001600160a01b03918216600090815260096020908152604080832093909416825291909152205490565b6000546001600160a01b031633146116b9576040805162461bcd60e51b815260206004820152601360248201527236b9b39739b2b73232b9101e9e9037bbb732b960691b604482015290519081900360640190fd5b6001600160a01b038116611714576040805162461bcd60e51b815260206004820152601760248201527f6164647265737328302920213d205f6e65774f776e6572000000000000000000604482015290519081900360640190fd5b600180546001600160a01b0319166001600160a01b0392909216919091179055565b60035460009060ff168061175957503360009081526002602052604090205460ff165b6117945760405162461bcd60e51b81526004018080602001828103825260218152602001806123566021913960400191505060405180910390fd5b6117a085858585611cfd565b95945050505050565b3360008181526009602090815260408083206001600160a01b038716808552908352818420869055815186815291519394909390927f8c5be1e5ebec7d5bd14f71427d1e84f3dd0314c0f7b2291e5b200ac8c7c3b925928290030190a350600192915050565b6001600160a01b03831660009081526009602090815260408083203384529091528120548211156118715760405162461bcd60e51b81526004018080602001828103825260248152602001806121ef6024913960400191505060405180910390fd5b6001600160a01b03841660009081526009602090815260408083203384529091529020546118a5908363ffffffff611c1f16565b6001600160a01b03851660009081526009602090815260408083203384529091529020556115b7848484611f1e565b600080546001600160a01b03199081163317909155600180549091169055565b336000908152600260205260409020805460ff19166001179055565b8351611923906004906020870190612103565b508251611937906005906020860190612103565b506006805460ff191660ff84161790556007819055336000818152600860209081526040808320859055805185815290517fddf252ad1be2c89b69c2b068fc378daa952ba7f163c4a11628f55a4df523b3ef929181900390910190a350505050565b600a55565b60008082116119e1576040805162461bcd60e51b815260206004820152600a60248201526905f76616c7565203e20360b41b604482015290519081900360640190fd5b6001600160a01b038316600090815260086020526040902054821115611a4e576040805162461bcd60e51b815260206004820152601b60248201527f5f76616c7565203c3d2062616c616e6365735b5f6275726e65725d0000000000604482015290519081900360640190fd5b6001600160a01b038316600090815260086020526040902054611a77908363ffffffff611c1f16565b6001600160a01b038416600090815260086020526040902055600754611aa3908363ffffffff611c1f16565b6007556040805183815290516001600160a01b038516917fcc16f5dbb4873280815c1ee09dbd06736cffcc184412cf7a71a0fdb75d397ca5919081900360200190a26040805183815290516000916001600160a01b038616917fddf252ad1be2c89b69c2b068fc378daa952ba7f163c4a11628f55a4df523b3ef9181900360200190a350600192915050565b3360009081526009602090815260408083206001600160a01b038616845290915281205480831115611b84573360009081526009602090815260408083206001600160a01b0388168452909152812055611bb9565b611b94818463ffffffff611c1f16565b3360009081526009602090815260408083206001600160a01b03891684529091529020555b3360008181526009602090815260408083206001600160a01b0389168085529083529281902054815190815290519293927f8c5be1e5ebec7d5bd14f71427d1e84f3dd0314c0f7b2291e5b200ac8c7c3b925929181900390910190a35060019392505050565b600082821115611c2b57fe5b50900390565b6000610bd4338484611f1e565b6000610c5384848460405180606001604052806024815260200161223960249139611736565b3360009081526009602090815260408083206001600160a01b0386168452909152812054611c98908363ffffffff6120f016565b3360008181526009602090815260408083206001600160a01b0389168085529083529281902085905580519485525191937f8c5be1e5ebec7d5bd14f71427d1e84f3dd0314c0f7b2291e5b200ac8c7c3b925929081900390910190a350600192915050565b6000611d0a338686611f1e565b50611d14856120fd565b156115b7576000856001600160a01b03166000846040516020018082805190602001908083835b60208310611d5a5780518252601f199092019160209182019101611d3b565b6001836020036101000a0380198251168184511680821785525050505050509050019150506040516020818303038152906040528051906020012033888860405160200180856001600160e01b0319166001600160e01b0319168152600401846001600160a01b03166001600160a01b031660601b815260140183815260200182805190602001908083835b60208310611e055780518252601f199092019160209182019101611de6565b6001836020036101000a0380198251168184511680821785525050505050509050019450505050506040516020818303038152906040526040518082805190602001908083835b60208310611e6b5780518252601f199092019160209182019101611e4c565b6001836020036101000a03801982511681845116808217855250505050505090500191505060006040518083038185875af1925050503d8060008114611ecd576040519150601f19603f3d011682016040523d82523d6000602084013e611ed2565b606091505b5050905080611f125760405162461bcd60e51b815260040180806020018281038252607d81526020018061225d607d913960800191505060405180910390fd5b50506001949350505050565b60006001600160a01b038316611f6f576040805162461bcd60e51b81526020600482015260116024820152705f746f20213d206164647265737328302960781b604482015290519081900360640190fd5b6001600160a01b038316301415611fc4576040805162461bcd60e51b81526020600482015260146024820152735f746f20213d206164647265737328746869732960601b604482015290519081900360640190fd5b6001600160a01b038416600090815260086020526040902054821115612031576040805162461bcd60e51b815260206004820152601b60248201527f5f76616c7565203c3d2062616c616e6365735b5f73656e6465725d0000000000604482015290519081900360640190fd5b6001600160a01b03841660009081526008602052604090205461205a908363ffffffff611c1f16565b6001600160a01b03808616600090815260086020526040808220939093559085168152205461208f908363ffffffff6120f016565b6001600160a01b0380851660008181526008602090815260409182902094909455805186815290519193928816927fddf252ad1be2c89b69c2b068fc378daa952ba7f163c4a11628f55a4df523b3ef92918290030190a35060019392505050565b81810182811015610cf557fe5b3b151590565b828054600181600116156101000203166002900490600052602060002090601f016020900481019282601f1061214457805160ff1916838001178555612171565b82800160010185558215612171579182015b82811115612171578251825591602001919060010190612156565b5061217d929150612181565b5090565b61219b91905b8082111561217d5760008155600101612187565b9056fe5f7370656e6465722e63616c6c286162692e656e636f64655061636b6564285f637573746f6d46756e6374696f6e2c206d73672e73656e6465722c205f76616c75652c205f65787472614461746129295f76616c7565203c3d20616c6c6f7765645b5f66726f6d5d5b6d73672e73656e6465725d72656365697665417070726f76616c28616464726573732c75696e743235362c627974657329746f6b656e46616c6c6261636b28616464726573732c75696e743235362c6279746573295f746f2e63616c6c2e76616c756528302928206162692e656e636f64655061636b65642862797465733428206b656363616b32353628206162692e656e636f64655061636b656428205f637573746f6d5f66616c6c6261636b2029202920292c206d73672e73656e6465722c205f76616c75652c205f646174612920295f7370656e6465722e63616c6c286162692e656e636f64655061636b656428627974657334286b656363616b323536282272656365697665417070726f76616c28616464726573732c75696e743235362c6279746573292229292c206d73672e73656e6465722c205f76616c75652c205f657874726144617461292973746172746564207c7c20617574686f72697a65645b6d73672e73656e6465725da265627a7a72315820dd84d6b445624b25bfb7d79ff8caf51a50d944798363c9329fafb9c860081cbd64736f6c634300050c0032,,False,False,,ERC223,,"YES, ERC223"
